movie_id,title,budget_rank,budget,revenue,gross_profit,release_date,release_season,runtime,vote_average,vote_count
10464,"Corrina, Corrina",,,,,1994-08-12,Summer,115,6.4,83
34152,Crooklyn,,,,,1994-05-13,Spring,115,6.7,31
9495,The Crow,3435.0,15000000,94000000,79000000,1994-05-11,Spring,102,7.3,980
29973,Cobb,,,1007583,,1994-12-02,Winter,128,6.1,29
888,The Flintstones,1217.0,46000000,341631208,295631208,1994-05-26,Spring,91,5.0,559
13,Forrest Gump,1010.0,55000000,677945399,622945399,1994-07-06,Summer,142,8.2,8147
712,Four Weddings and a Funeral,5081.0,6000000,254700832,248700832,1994-03-09,Spring,117,6.6,654
16295,Higher Learning,,,38290723,,1995-01-11,Winter,127,6.4,49
48992,I Like It Like That,,,1777020,,1994-10-14,Fall,104,6.3,4
10879,I Love Trouble,1286.0,45000000,61947267,16947267,1994-06-29,Summer,123,5.3,41
10660,It Could Happen to You,,,,,1994-07-29,Summer,101,6.1,154
10714,The Jungle Book,,,,,1994-12-23,Winter,111,5.9,107
41647,"The Wonderful, Horrible Life of Leni Riefenstahl",,,449707,,1993-09-11,Fall,180,7.3,5
8587,The Lion King,1286.0,45000000,788241776,743241776,1994-06-23,Summer,89,8.0,5520
1689,Little Buddha,1725.0,35000000,4858139,-30141861,1993-12-01,Winter,140,6.0,76
11596,New Nightmare,3526.0,14000000,18090181,4090181,1994-10-13,Fall,112,6.4,297
854,The Mask,2487.0,23000000,351583407,328583407,1994-07-29,Summer,101,6.6,2550
9359,Maverick,,,,,1994-05-20,Spring,127,6.6,490
23333,Mrs. Parker and the Vicious Circle,,,,,1994-09-07,Fall,125,6.3,20
36593,The Naked Gun 33⅓: The Final Insult,2019.0,30000000,51132598,21132598,1994-03-18,Spring,83,6.4,535
12280,The Paper,5081.0,6000000,,,1994-03-18,Spring,112,6.1,40
2788,Reality Bites,3863.0,11500000,20079850,8579850,1994-02-18,Winter,99,6.5,180
10427,Red Rock West,4589.0,8000000,2000000,-6000000,1993-07-08,Summer,98,6.4,71
11011,Ri¢hie Ri¢h,1502.0,40000000,,,1994-12-19,Winter,95,5.4,426
49803,Safe Passage,,,,,1994-12-01,Winter,98,4.9,7
8987,The River Wild,1286.0,45000000,,,1994-09-30,Fall,111,6.1,214
1637,Speed,2019.0,30000000,350448145,320448145,1994-06-09,Summer,116,6.8,1814
15128,Speechless,,,,,1994-12-16,Winter,99,5.5,24
8831,Timecop,2136.0,27000000,101646581,74646581,1994-09-15,Fall,99,5.5,288
36955,True Lies,285.0,115000000,378882411,263882411,1994-07-14,Summer,141,6.8,1138
10449,When a Man Loves a Woman,,,50021959,,1994-04-29,Spring,126,6.0,71
10395,Wolf,,,,,1994-06-17,Summer,125,6.0,221
12160,Wyatt Earp,804.0,63000000,25052000,-37948000,1994-06-24,Summer,191,6.5,203
40480,Bad Company,,,,,1995-01-20,Winter,108,4.9,12
52038,A Man of No Importance,,,,,1994-12-22,Winter,99,6.5,2
29444,S.F.W.,,,,,1994-09-15,Fall,96,6.1,22
26352,A Low Down Dirty Shame,4241.0,10000000,29392418,19392418,1994-11-23,Fall,100,6.0,31
39953,"Boys Life: Three Stories of Love, Lust, and Liberation",,,,,1994-09-30,Fall,91,2.0,1
41580,Colonel Chabert,,,,,1994-01-01,Winter,110,5.9,9
315,"Faster, Pussycat! Kill! Kill!",8447.0,45000,,,1965-08-06,Summer,83,6.5,59
22067,Jason's Lyric,4801.0,7000000,20851521,13851521,1994-09-28,Fall,119,5.9,9
18242,The Secret Adventures of Tom Thumb,,,,,1993-12-10,Winter,61,7.1,8
11667,Street Fighter,1725.0,35000000,99423521,64423521,1994-12-22,Winter,102,4.1,330
32502,Coldblooded,,,,,1995-09-15,Fall,92,6.7,13
267188,Desert Winds,,,,,1997-12-31,Winter,97,,
28732,Fall Time,,,,,1995-05-13,Spring,88,6.3,6
75555,The Fear,,,,,1995-01-20,Winter,98,3.4,7
42981,Frank and Ollie,,,,,1995-10-20,Fall,89,7.5,4
278939,Girl in the Cadillac,,,,,1995-10-24,Fall,89,10.0,1
291731,Homage,,,,,1995-05-03,Spring,97,,
226229,Mirage,,,,,1995-11-21,Fall,92,4.0,1
203119,Open Season,,,,,1996-05-03,Spring,97,,
172923,Dos Crímenes,,,,,1995-05-26,Spring,,5.0,1
316098,Brother Minister: The Assassination of Malcolm X,,,,,1995-03-01,Spring,115,4.0,1
8011,Highlander: The Final Dimension,2178.0,26000000,36800000,10800000,1994-11-29,Fall,99,4.5,110
171857,Federal Hill,,,,,1995-02-24,Winter,97,5.0,2
2654,In the Mouth of Madness,4589.0,8000000,8946600,946600,1994-12-12,Winter,95,7.1,307
18069,8 Seconds,,,,,1994-02-25,Winter,105,7.2,22
19092,Above the Rim,,,,,1994-03-23,Spring,96,6.7,40
2758,Addams Family Values,,,48919043,,1993-11-19,Fall,94,6.5,537
38129,Martin Lawrence: You So Crazy,,,,,1994-04-27,Spring,84,4.5,4
10436,The Age of Innocence,1739.0,34000000,32255440,-1744560,1993-09-17,Fall,139,7.0,172
13595,Airheads,,,,,1994-08-05,Summer,92,5.8,222
46094,The Air Up There,3037.0,17080000,21011500,3931500,1994-01-07,Winter,107,5.1,42
9409,Another Stakeout,,,,,1993-07-22,Summer,105,4.9,58
11853,Bad Girls,,,15240435,,1994-04-22,Spring,99,4.6,61
16771,Barcelona,5992.0,3200000,,,1994-07-29,Summer,100,6.6,20
46924,Being Human,1502.0,40000000,,,1994-05-06,Spring,122,5.0,15
11041,The Beverly Hillbillies,,,,,1993-10-15,Fall,93,5.0,86
306,Beverly Hills Cop III,1172.0,50000000,119208989,69208989,1994-05-24,Spring,104,5.5,445
14522,Black Beauty,,,,,1994-07-29,Summer,88,6.6,68
26203,Blink,,,16668552,,1994-01-26,Winter,106,6.3,45
178,Blown Away,,,30156002,,1994-07-01,Summer,121,6.0,126
19819,Blue Chips,,,,,1994-02-18,Winter,108,5.7,41
57834,Blue Sky,,,,,1994-09-16,Fall,101,6.1,28
4722,Body Snatchers,3634.0,13000000,428868,-12571132,1993-06-09,Summer,87,5.8,102
18215,Boxing Helena,,,1796389,,1993-06-18,Summer,107,4.5,59
1607,A Bronx Tale,2565.0,22000000,17287898,-4712102,1993-09-14,Fall,121,7.4,447
26391,Cabin Boy,,,3662459,,1994-01-07,Winter,80,4.9,28
117553,Calendar Girl,3634.0,13000000,2570145,-10429855,1993-09-03,Fall,90,3.7,10
6075,Carlito's Way,2019.0,30000000,36516012,6516012,1993-11-10,Fall,144,7.7,805
11310,City Slickers II: The Legend of Curly's Gold,,,,,1994-06-10,Summer,116,4.9,103
18658,Clean Slate,,,7355425,,1994-05-06,Spring,107,5.7,25
9350,Cliffhanger,725.0,70000000,255000211,185000211,1993-05-28,Spring,112,6.1,600
9612,Coneheads,,,,,1993-07-23,Summer,88,4.8,228
2124,Color of Night,1502.0,40000000,19726050,-20273950,1994-08-19,Summer,121,5.4,117
26261,Cops & Robbersons,,,,,1994-04-15,Spring,93,5.0,36
19176,The Cowboy Way,,,,,1994-06-03,Summer,102,5.1,38
49299,Dangerous Game,,,,,1993-11-19,Fall,108,5.4,9
11566,Dave,,,63000000,,1993-05-07,Spring,110,6.3,205
9571,Dazed and Confused,4809.0,6900000,7993039,1093039,1993-09-24,Fall,102,7.4,588
9739,Demolition Man,954.0,57000000,159055768,102055768,1993-10-08,Fall,115,6.4,1018
24257,The Endless Summer 2,,,,,1994-06-03,Summer,109,7.1,12
34444,Even Cowgirls Get the Blues,4589.0,8000000,,,1994-05-13,Spring,96,4.2,29
26141,Fatal Instinct,,,,,1993-10-29,Fall,91,5.4,37
10997,Farewell My Concubine,,,,,1993-09-16,Fall,171,7.8,98
50463,The Favor,,,,,1994-04-29,Spring,97,3.3,6
10443,Fearless,,,,,1993-10-15,Fall,122,6.8,80
20239,Fear of a Black Hat,,,,,1994-10-28,Fall,88,5.8,11
16297,With Honors,,,,,1994-04-29,Spring,103,6.1,54
18551,Flesh and Bone,,,9488998,,1993-11-05,Fall,126,6.2,22
25440,Widows' Peak,,,,,1994-05-13,Spring,101,4.3,3
9024,For Love or Money,2019.0,30000000,11146270,-18853730,1993-10-01,Fall,94,5.7,77
37233,The Firm,1329.0,42000000,270248367,228248367,1993-06-30,Summer,154,6.6,513
1634,Free Willy,2847.0,20000000,153698625,133698625,1993-07-16,Summer,112,6.0,429
13815,Fresh,,,,,1994-08-24,Summer,114,7.6,56
5503,The Fugitive,1299.0,44000000,368875760,324875760,1993-08-06,Summer,130,7.2,1240
35588,Geronimo: An American Legend,1725.0,35000000,18635620,-16364380,1993-12-10,Winter,115,5.9,44
2087,The Getaway,,,,,1994-02-11,Winter,115,5.4,81
41579,Getting Even with Dad,2019.0,30000000,,,1994-06-17,Summer,109,4.5,43
18620,Go Fish,,,,,1994-06-10,Summer,83,3.9,5
41006,A Good Man in Africa,,,,,1994-07-14,Summer,94,5.2,11
4916,Guilty as Sin,,,22886222,,1993-06-04,Summer,107,5.6,21
2019,Hard Target,3027.0,18000000,74189677,56189677,1993-08-20,Summer,97,6.1,237
31642,Heaven & Earth,1760.0,33000000,,,1993-12-24,Winter,140,6.4,51
9255,Hot Shots! Part Deux,2395.0,25000000,133752825,108752825,1993-05-21,Spring,86,6.2,463
26271,Live Nude Girls,,,,,1995-12-08,Winter,95,4.7,12
10612,The Englishman Who Went Up a Hill But Came Down a Mountain,,,,,1995-05-12,Spring,99,6.1,83
2259,The House of the Spirits,2395.0,25000000,,,1993-10-19,Fall,140,6.7,135
16097,House Party 3,,,,,1994-01-01,Winter,100,4.6,11
11934,The Hudsucker Proxy,2019.0,30000000,,,1994-03-11,Spring,111,7.1,280
106143,I'll Do Anything,1502.0,40000000,,,1994-02-04,Winter,115,5.7,18
12475,In the Army Now,,,28881266,,1994-08-12,Summer,91,4.7,54
9386,In the Line of Fire,1502.0,40000000,176997168,136997168,1993-07-08,Summer,128,6.8,392
7984,In the Name of the Father,3634.0,13000000,65796862,52796862,1993-12-12,Winter,133,7.6,363
59930,The Inkwell,,,8880705,,1994-04-22,Spring,110,3.9,5
15765,What's Love Got to Do with It,,,,,1993-06-09,Summer,118,6.9,75
31643,Jimmy Hollywood,2019.0,30000000,,,1994-03-30,Spring,112,4.6,17
6,Judgment Night,,,12136938,,1993-10-15,Fall,110,6.4,79
329,Jurassic Park,804.0,63000000,920100000,857100000,1993-06-11,Summer,127,7.6,4956
10909,Kalifornia,4365.0,9000000,2395231,-6604769,1993-09-01,Fall,117,6.5,209
507,Killing Zoe,7008.0,1500000,418961,-1081039,1993-10-01,Fall,96,6.1,111
34024,King of the Hill,,,,,1993-08-20,Summer,103,6.4,33
29918,Lassie,,,,,1994-07-22,Summer,94,6.1,54
9593,Last Action Hero,492.0,85000000,137298489,52298489,1993-06-18,Summer,130,6.1,725
42580,Life With Mikey,,,,,1993-06-04,Summer,91,5.1,24
22317,Lightning Jack,,,,,1994-03-11,Spring,98,5.7,40
1413,M. Butterfly,,,1499795,,1993-09-09,Fall,101,6.6,35
12121,Made in America,2565.0,22000000,,,1993-05-27,Spring,111,5.3,86
2246,Malice,,,46405336,,1993-09-29,Fall,107,5.9,105
10502,The Man without a Face,,,24760338,,1993-08-25,Summer,114,6.2,125
10440,Manhattan Murder Mystery,3537.0,13500000,11285588,-2214412,1993-08-18,Summer,104,7.1,169
9516,Menace II Society,5949.0,3500000,27900000,24400000,1993-05-26,Spring,97,7.2,179
2320,Executive Decision,1010.0,55000000,121969216,66969216,1996-03-15,Spring,133,5.8,261
5879,In the Realm of the Senses,,,,,1976-05-15,Spring,105,6.5,112
83718,What Happened Was...,,,,,1994-09-09,Fall,91,7.0,7
11971,Much Ado About Nothing,4589.0,8000000,,,1993-05-07,Spring,111,7.2,194
2625,Mr. Jones,,,,,1993-10-08,Fall,114,5.9,35
31911,Mr. Wonderful,,,,,1993-10-15,Fall,98,5.5,11
788,Mrs. Doubtfire,2395.0,25000000,441286195,416286195,1993-11-24,Fall,125,7.0,1638
21450,Naked,,,,,1993-09-14,Fall,131,7.5,105
11231,The Next Karate Kid,3846.0,12000000,15826984,3826984,1994-07-18,Summer,107,4.8,202
41588,The New Age,,,,,1994-09-16,Fall,112,4.8,5
10447,No Escape,2847.0,20000000,15340000,-4660000,1994-04-29,Spring,118,6.1,86
31586,North,1502.0,40000000,,,1994-07-22,Summer,87,4.8,67
9300,Orlando,5773.0,4000000,,,1992-09-01,Fall,93,6.7,53
9559,A Perfect World,2019.0,30000000,135130999,105130999,1993-11-24,Fall,138,7.2,376
9800,Philadelphia,2178.0,26000000,206678440,180678440,1993-12-22,Winter,125,7.6,1019
713,The Piano,4801.0,7000000,116700000,109700000,1993-05-19,Spring,121,7.1,290
8291,Poetic Justice,3526.0,14000000,27515786,13515786,1993-07-23,Summer,109,6.9,47
18133,The Program,,,23042200,,1993-09-24,Fall,112,6.0,28
25557,The Puppet Masters,,,8638072,,1994-10-21,Fall,109,5.6,41
22588,Radioland Murders,,,,,1994-10-21,Fall,108,5.8,12
10872,The Ref,3949.0,11000000,11439193,439193,1994-03-09,Spring,97,6.7,99
1245,The Remains of the Day,3863.0,11500000,23237911,11737911,1993-11-05,Fall,134,7.5,213
11858,Renaissance Man,1502.0,40000000,24332324,-15667676,1994-06-03,Summer,128,5.9,83
7007,Rising Sun,,,107198790,,1993-07-30,Summer,125,5.8,188
10467,The Road to Wellville,,,,,1994-10-28,Fall,118,5.5,43
5550,RoboCop 3,2565.0,22000000,10696210,-11303790,1993-04-17,Spring,104,4.2,309
8005,Robin Hood: Men in Tights,2847.0,20000000,35739755,15739755,1993-07-28,Summer,104,6.4,575
2088,Romeo Is Bleeding,3863.0,11500000,3275585,-8224415,1993-09-13,Fall,100,5.7,36
10412,Romper Stomper,,,,,1992-03-05,Spring,94,6.6,126
47889,Ruby in Paradise,7523.0,800000,1001437,201437,1993-10-08,Fall,114,5.6,10
14534,Rudy,3846.0,12000000,22750363,10750363,1993-09-17,Fall,114,7.2,187
56583,The Saint of Fort Washington,,,,,1993-11-03,Fall,99,4.0,5
41878,Savage Nights,,,,,1992-08-19,Summer,126,6.2,11
424,Schindler's List,2565.0,22000000,321365567,299365567,1993-11-29,Fall,195,8.3,4436
35233,The Scout,,,,,1994-09-30,Fall,101,5.3,37
14291,Searching for Bobby Fischer,,,7266383,,1993-08-13,Summer,110,7.3,100
103413,Second Best,,,,,1994-09-30,Fall,105,5.9,8
11236,The Secret Garden,,,,,1993-08-13,Summer,102,7.1,232
11592,Serial Mom,3634.0,13000000,7820688,-5179312,1994-04-13,Spring,95,6.4,137
8850,The Shadow,2395.0,25000000,48063435,23063435,1994-07-01,Summer,108,5.4,140
10445,Shadowlands,2565.0,22000000,,,1993-12-25,Winter,131,6.8,61
695,Short Cuts,,,6110979,,1993-09-05,Fall,187,6.9,136
43535,A Simple Twist of Fate,,,,,1994-09-02,Fall,106,5.7,26
12519,Sirens,,,7770731,,1993-10-01,Fall,98,5.2,31
23210,Six Degrees of Separation,,,,,1993-12-08,Winter,112,6.5,75
858,Sleepless in Seattle,2601.0,21000000,227799884,206799884,1993-06-24,Summer,105,6.5,630
867,Sliver,1502.0,40000000,116300000,76300000,1993-05-21,Spring,108,4.9,144
78,Blade Runner,2091.0,28000000,33139618,5139618,1982-06-25,Summer,117,7.9,3833
13203,Son in Law,,,36448200,,1993-07-02,Summer,95,5.6,81
10442,So I Married an Axe Murderer,2847.0,20000000,11585483,-8414517,1993-07-30,Summer,93,6.1,131
11074,Striking Distance,,,,,1993-09-17,Fall,102,5.4,223
33367,Harem,,,,,1985-11-20,Fall,113,4.0,4
9607,Super Mario Bros.,1197.0,48000000,20915465,-27084535,1993-05-28,Spring,104,4.0,236
17585,Surviving the Game,4648.0,7400000,7690013,290013,1994-04-15,Spring,96,6.1,53
9057,Terminal Velocity,1172.0,50000000,16478900,-33521100,1994-09-23,Fall,102,5.0,82
20967,Thirty Two Short Films About Glenn Gould,,,,,1993-11-26,Fall,93,7.4,9
10635,Threesome,,,,,1994-04-08,Spring,93,6.3,57
9479,The Nightmare Before Christmas,3027.0,18000000,75634409,57634409,1993-10-09,Fall,76,7.6,2135
10057,The Three Musketeers,2019.0,30000000,53898845,23898845,1993-11-11,Fall,105,6.2,219
11969,Tombstone,2395.0,25000000,56505065,31505065,1993-12-25,Winter,130,7.4,632
41590,Trial by Jury,,,,,1994-09-09,Fall,107,5.5,5
319,True Romance,3665.0,12500000,12281551,-218449,1993-09-09,Fall,120,7.5,762
26408,The War Room,,,,,1993-12-05,Winter,96,7.3,19
15139,The Pagemaster,2136.0,27000000,13670688,-13329312,1994-11-23,Fall,80,6.2,178
161158,"Paris, France",,,,,1994-02-04,Winter,112,6.0,2
218473,"The Beans of Egypt, Maine",,,,,1994-01-01,Winter,,,1
85247,Killer,,,,,1994-09-14,Fall,97,3.0,2
11446,Welcome to the Dollhouse,,,,,1995-05-24,Spring,88,6.9,103
51980,Germinal,,,,,1993-09-29,Fall,160,6.3,43
24405,Chasers,,,1596687,,1994-04-22,Spring,102,4.7,22
11655,Cronos,,,,,1993-09-12,Fall,94,6.4,153
11800,Naked in New York,,,,,1993-11-10,Fall,95,4.0,3
8223,Kika,,,,,1993-10-28,Fall,117,6.8,58
14587,Bhaji on the Beach,,,,,1994-01-21,Winter,100,5.1,10
31504,Little Big League,,,,,1994-06-29,Summer,119,6.0,20
41653,The Slingshot,,,,,1993-09-24,Fall,102,6.2,10
53185,Wide Eyed and Legless,,,,,1993-09-05,Fall,102,,
95743,Foreign Student,,,,,1994-07-29,Summer,90,,
23637,"Ciao, Professore!",,,,,1992-10-01,Fall,100,7.2,74
17600,Spanking the Monkey,8179.0,200000,,,1994-01-15,Winter,106,5.3,29
10897,The Little Rascals,,,67308282,,1994-08-05,Summer,82,6.3,214
349394,À la mode,,,,,1993-09-10,Fall,82,,
21352,Andre,,,,,1994-08-17,Summer,94,5.0,31
68806,The Escort,,,,,1993-01-01,Winter,92,5.0,5
37345,Princess Caraboo,,,3021629,,1994-09-16,Fall,97,4.4,5
32562,The Celluloid Closet,,,,,1996-01-30,Winter,102,7.0,24
47507,Café au Lait,,,,,1993-01-01,Winter,94,6.8,4
25403,Dear Diary,,,,,1993-10-12,Fall,100,6.9,46
124304,I Don't Want to Talk About It,,,,,1993-05-20,Spring,106,6.0,1
9066,The Brady Bunch Movie,,,,,1995-02-16,Winter,84,5.9,87
771,Home Alone,3027.0,18000000,476684675,458684675,1990-11-09,Fall,103,7.1,2487
251,Ghost,2565.0,22000000,505000000,483000000,1990-07-12,Summer,127,6.9,1381
812,Aladdin,2091.0,28000000,504050219,476050219,1992-11-25,Fall,90,7.4,3495
280,Terminator 2: Judgment Day,381.0,100000000,520000000,420000000,1991-07-01,Summer,137,7.7,4274
581,Dances with Wolves,2565.0,22000000,424208848,402208848,1990-11-09,Fall,181,7.6,1084
80350,Tough and Deadly,,,,,1995-02-14,Winter,92,6.3,4
268,Batman,1725.0,35000000,411348924,376348924,1989-06-23,Summer,126,7.0,2145
274,The Silence of the Lambs,2913.0,19000000,272742922,253742922,1991-02-01,Winter,119,8.1,4549
408,Snow White and the Seven Dwarfs,7011.0,1488423,184925486,183437063,1937-12-20,Winter,83,6.9,1973
10020,Beauty and the Beast,2395.0,25000000,377350553,352350553,1991-11-13,Fall,84,7.5,3029
10895,Pinocchio,6311.0,2600000,84300000,81700000,1940-02-23,Winter,88,6.9,1412
114,Pretty Woman,3526.0,14000000,463000000,449000000,1990-03-23,Spring,119,7.0,1807
41043,Window to Paris,,,,,1993-12-01,Winter,87,6.0,6
576,The Wild Bunch,4894.0,6244087,638641,-5605446,1969-06-17,Summer,145,7.7,266
15477,Love and a .45,,,,,1994-11-23,Fall,101,5.5,15
59146,The Wooden Man's Bride,,,,,1994-02-05,Winter,113,6.5,1
124472,A Great Day in Harlem,,,,,1994-09-27,Fall,60,7.0,2
30528,Bye Bye Love,,,,,1995-03-16,Spring,106,6.1,20
7300,One Fine Day,,,97529550,,1996-12-20,Winter,108,6.1,160
10824,Candyman: Farewell to the Flesh,,,13940383,,1995-03-17,Spring,93,5.0,64
261246,Century,,,,,1993-12-31,Winter,112,5.0,1
275,Fargo,4801.0,7000000,60611975,53611975,1996-04-05,Spring,98,7.7,2080
25059,Homeward Bound II: Lost in San Francisco,,,32709423,,1996-03-08,Spring,89,6.0,105
11827,Heavy Metal,4269.0,9300000,,,1981-08-07,Summer,90,6.3,150
8766,Hellraiser: Bloodline,5773.0,4000000,16675000,12675000,1996-03-08,Spring,86,4.9,111
23570,The Pallbearer,4589.0,8000000,,,1996-05-03,Spring,97,4.6,30
47333,Jane Eyre,,,,,1996-02-09,Winter,112,7.1,51
54850,Loaded,7847.0,500000,,,1996-04-12,Spring,91,4.0,3
51242,Bread and Chocolate,,,,,1974-05-05,Spring,100,7.1,10
10112,The Aristocats,5773.0,4000000,55675257,51675257,1970-12-23,Winter,78,7.1,1287
4307,The Flower of My Secret,,,,,1995-09-22,Fall,107,6.9,43
46029,Two Much,,,,,1996-02-14,Winter,118,5.1,24
32308,Ed,,,,,1996-03-15,Spring,94,3.6,24
88893,Scream of Stone,,,,,1991-01-01,Winter,105,7.5,4
52873,My Favorite Season,,,,,1993-05-14,Spring,127,6.4,4
123505,A Modern Affair,,,,,1996-09-06,Fall,90,5.0,1
340210,Condition Red,,,,,1995-12-08,Winter,83,4.7,3
44281,Halfaouine: Boy of the Terraces,,,,,1990-01-01,Winter,98,7.4,5
28121,A Thin Line Between Love and Hate,,,,,1996-04-04,Spring,108,5.7,15
12520,The Last Supper,,,442965,,1995-09-08,Fall,92,6.5,82
1592,Primal Fear,2019.0,30000000,102616183,72616183,1996-04-03,Spring,129,7.4,644
166901,Rude,,,,,1995-09-08,Fall,89,6.0,1
36447,Carried Away,,,,,1996-01-26,Winter,109,5.4,5
19042,All Dogs Go to Heaven 2,,,8620678,,1996-03-29,Spring,82,5.0,50
38884,Land and Freedom,,,,,1995-01-01,Winter,109,7.0,53
47449,Denise Calls Up,,,,,1995-05-17,Spring,80,6.6,5
36259,Theodore Rex,1740.0,33500000,,,1995-12-14,Winter,92,3.6,17
41852,A Family Thing,,,,,1996-03-29,Spring,109,5.6,14
40926,Frisk,,,,,1996-03-22,Spring,88,3.0,3
9099,Sgt. Bilko,,,,,1996-03-29,Spring,90,5.5,96
2021,Jack & Sarah,,,218626,,1995-06-02,Summer,110,5.1,10
61752,Girl 6,3846.0,12000000,4939939,-7060061,1996-03-22,Spring,108,5.7,17
10988,Diabolique,,,,,1996-03-22,Spring,107,5.4,74
11479,"Little Indian, Big City",,,,,1994-12-14,Winter,90,6.0,145
398959,Roula,,,,,1995-09-11,Fall,97,5.0,1
287305,Peanuts – Die Bank zahlt alles,,,,,1996-03-21,Spring,,4.0,1
339428,Happy Weekend,,,65335,,1996-03-14,Spring,,,
12652,Nelly and Monsieur Arnaud,,,,,1996-04-12,Spring,106,7.1,16
10684,Courage Under Fire,1217.0,46000000,100860818,54860818,1996-07-04,Summer,117,6.2,240
954,Mission: Impossible,574.0,80000000,457696359,377696359,1996-05-22,Spring,110,6.7,2677
68445,Cold Fever,,,,,1995-02-10,Winter,85,7.7,6
18989,Moll Flanders,,,,,1996-06-14,Summer,123,6.2,19
10801,The Superwife,,,,,1996-03-06,Spring,86,5.3,7
54285,"301, 302",,,,,1995-04-22,Spring,100,6.2,10
8840,DragonHeart,954.0,57000000,115267375,58267375,1996-05-31,Spring,103,6.4,553
278978,Und keiner weint mir nach,,,,,1996-02-29,Winter,,,
124625,My Mother's Courage,,,,,1995-09-12,Fall,93,,
11107,Eddie,,,,,1996-05-31,Spring,100,5.4,46
16417,Yankee Zulu,,,,,1993-12-01,Winter,100,6.0,4
70934,Billy's Holiday,,,,,1995-07-26,Summer,92,,
10363,Purple Noon,,,,,1960-03-10,Spring,115,7.3,73
161070,August,,,,,1996-08-08,Summer,94,5.3,3
10539,James and the Giant Peach,1544.0,38000000,28921264,-9078736,1996-04-12,Spring,79,6.2,375
10543,Fear,,,,,1996-04-12,Spring,97,6.1,157
18414,Kids in the Hall: Brain Candy,,,,,1996-04-02,Spring,89,5.9,26
47502,Faithful,3634.0,13000000,9789900,-3210100,1996-04-03,Spring,91,4.8,4
11902,Underground,3526.0,14000000,,,1995-04-11,Spring,170,7.5,143
27098,All Things Fair,,,,,1995-03-08,Spring,130,6.1,23
25087,Bloodsport II,,,684351,,1996-03-01,Spring,90,5.2,23
5801,Pather Panchali,14035.0,,536364,,1955-08-26,Summer,125,7.9,63
896,The World of Apu,14035.0,,16000,,1959-05-01,Spring,117,8.2,40
3065,Mystery Science Theater 3000: The Movie,,,,,1996-04-19,Spring,73,7.0,71
318177,Tarantella,,,,,1996-03-15,Spring,100,,
2300,Space Jam,574.0,80000000,250200000,170200000,1996-11-15,Fall,88,6.5,1335
8069,Barbarella,4365.0,9000000,2500000,-6500000,1968-10-10,Fall,98,5.7,149
288173,Hostile Intentions,,,,,1995-01-01,Winter,90,8.0,1
187851,They Bite,,,,,1996-01-01,Winter,98,5.5,1
27768,Some Folks Call It a Sling Blade,,,,,1994-03-26,Spring,25,7.5,8
221917,The Run of the Country,,,,,1995-09-22,Fall,,8.0,2
8072,Alphaville,8127.0,220000,,,1965-05-05,Spring,100,6.8,100
35797,Coup de Torchon,,,,,1981-11-04,Fall,128,6.8,21
88030,Tigrero: A Film That Was Never Made,,,,,1994-01-01,Winter,75,7.5,4
185191,The Eye of Vichy,,,,,1993-05-20,Spring,110,,
83857,Windows,,,,,1980-01-18,Winter,96,5.8,9
33245,It's My Party,,,,,1996-03-22,Spring,110,6.2,9
124460,Country Life,,,,,1994-10-27,Fall,118,8.0,1
27281,Operation Dumbo Drop,,,,,1995-07-28,Summer,107,4.7,37
105045,The Promise,,,,,1995-02-16,Winter,115,5.0,1
